listing_id,address,source_label,candidate_rank,photo_index,outdoor_candidate_score,green_ratio,blue_ratio,local_path,source_url,reuse_rights,review_status
10577345,4495 TIMBERLINE Crescent,Fernie/Sparwood,2,2,55,0.01,0.005,data\mls_photos\fernie_sparwood\4495-timberline-crescent-10577345\02_00A165C1_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A165C1.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10577345,4495 TIMBERLINE Crescent,Fernie/Sparwood,3,7,55,0.003,0.003,data\mls_photos\fernie_sparwood\4495-timberline-crescent-10577345\07_00A165C1_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A165C1.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
10577345,4495 TIMBERLINE Crescent,Fernie/Sparwood,4,4,52,0.036,0.003,data\mls_photos\fernie_sparwood\4495-timberline-crescent-10577345\04_00A165C1_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A165C1.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10577345,4495 TIMBERLINE Crescent,Fernie/Sparwood,5,6,50,0.0,0.0,data\mls_photos\fernie_sparwood\4495-timberline-crescent-10577345\06_00A165C1_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A165C1.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10579894,2 ALLAN GRAHAM Drive,Fernie/Sparwood,1,9,100,0.773,0.01,data\mls_photos\fernie_sparwood\2-allan-graham-drive-10579894\09_00A16FB6_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A16FB6.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
10579894,2 ALLAN GRAHAM Drive,Fernie/Sparwood,2,10,91,0.196,0.552,data\mls_photos\fernie_sparwood\2-allan-graham-drive-10579894\10_00A16FB6_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A16FB6.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
10579894,2 ALLAN GRAHAM Drive,Fernie/Sparwood,3,1,83,0.225,0.221,data\mls_photos\fernie_sparwood\2-allan-graham-drive-10579894\01_00A16FB6_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A16FB6.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10579894,2 ALLAN GRAHAM Drive,Fernie/Sparwood,4,5,71,0.007,0.444,data\mls_photos\fernie_sparwood\2-allan-graham-drive-10579894\05_00A16FB6_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A16FB6.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10579894,2 ALLAN GRAHAM Drive,Fernie/Sparwood,5,4,66,0.008,0.373,data\mls_photos\fernie_sparwood\2-allan-graham-drive-10579894\04_00A16FB6_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A16FB6.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10659866,123 WHITETAIL Drive,Fernie/Sparwood,1,3,86,0.374,0.289,data\mls_photos\fernie_sparwood\123-whitetail-drive-10659866\03_00A2A81A_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A81A.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10659866,123 WHITETAIL Drive,Fernie/Sparwood,2,2,77,0.119,0.217,data\mls_photos\fernie_sparwood\123-whitetail-drive-10659866\02_00A2A81A_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A81A.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10659866,123 WHITETAIL Drive,Fernie/Sparwood,3,20,69,0.126,0.257,data\mls_photos\fernie_sparwood\123-whitetail-drive-10659866\20_00A2A81A_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A81A.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10659866,123 WHITETAIL Drive,Fernie/Sparwood,4,12,61,0.024,0.171,data\mls_photos\fernie_sparwood\123-whitetail-drive-10659866\12_00A2A81A_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A81A.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10659866,123 WHITETAIL Drive,Fernie/Sparwood,5,1,59,0.172,0.076,data\mls_photos\fernie_sparwood\123-whitetail-drive-10659866\01_00A2A81A_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A81A.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10660236,55 RIDGEMONT Avenue,Fernie/Sparwood,1,1,98,0.458,0.175,data\mls_photos\fernie_sparwood\55-ridgemont-avenue-10660236\01_00A2A98C_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A98C.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10660236,55 RIDGEMONT Avenue,Fernie/Sparwood,2,8,63,0.034,0.061,data\mls_photos\fernie_sparwood\55-ridgemont-avenue-10660236\08_00A2A98C_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A98C.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
10660236,55 RIDGEMONT Avenue,Fernie/Sparwood,3,18,59,0.009,0.106,data\mls_photos\fernie_sparwood\55-ridgemont-avenue-10660236\18_00A2A98C_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A98C.L18&failover=portal_Blank.gif,unknown_research_only,needs_review
10660236,55 RIDGEMONT Avenue,Fernie/Sparwood,4,7,58,0.028,0.114,data\mls_photos\fernie_sparwood\55-ridgemont-avenue-10660236\07_00A2A98C_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A98C.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
10660236,55 RIDGEMONT Avenue,Fernie/Sparwood,5,9,57,0.003,0.05,data\mls_photos\fernie_sparwood\55-ridgemont-avenue-10660236\09_00A2A98C_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2A98C.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
10670512,1461 8TH Avenue,Fernie/Sparwood,1,24,66,0.044,0.265,data\mls_photos\fernie_sparwood\1461-8th-avenue-10670512\24_00A2D1B0_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D1B0.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
10670512,1461 8TH Avenue,Fernie/Sparwood,2,1,62,0.006,0.214,data\mls_photos\fernie_sparwood\1461-8th-avenue-10670512\01_00A2D1B0_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D1B0.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10670512,1461 8TH Avenue,Fernie/Sparwood,3,27,62,0.136,0.089,data\mls_photos\fernie_sparwood\1461-8th-avenue-10670512\27_00A2D1B0_L27.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D1B0.L27&failover=portal_Blank.gif,unknown_research_only,needs_review
10670512,1461 8TH Avenue,Fernie/Sparwood,4,26,61,0.073,0.213,data\mls_photos\fernie_sparwood\1461-8th-avenue-10670512\26_00A2D1B0_L26.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D1B0.L26&failover=portal_Blank.gif,unknown_research_only,needs_review
10670512,1461 8TH Avenue,Fernie/Sparwood,5,14,57,0.036,0.147,data\mls_photos\fernie_sparwood\1461-8th-avenue-10670512\14_00A2D1B0_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D1B0.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10671578,2140 WHISKEY JACK Drive,Fernie/Sparwood,1,1,68,0.105,0.028,data\mls_photos\fernie_sparwood\2140-whiskey-jack-drive-10671578\01_00A2D5DA_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D5DA.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10671578,2140 WHISKEY JACK Drive,Fernie/Sparwood,2,12,63,0.0,0.069,data\mls_photos\fernie_sparwood\2140-whiskey-jack-drive-10671578\12_00A2D5DA_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D5DA.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10671578,2140 WHISKEY JACK Drive,Fernie/Sparwood,3,11,54,0.008,0.055,data\mls_photos\fernie_sparwood\2140-whiskey-jack-drive-10671578\11_00A2D5DA_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D5DA.L11&failover=portal_Blank.gif,unknown_research_only,needs_review
10671578,2140 WHISKEY JACK Drive,Fernie/Sparwood,4,15,52,0.002,0.003,data\mls_photos\fernie_sparwood\2140-whiskey-jack-drive-10671578\15_00A2D5DA_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D5DA.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10671578,2140 WHISKEY JACK Drive,Fernie/Sparwood,5,14,51,0.002,0.035,data\mls_photos\fernie_sparwood\2140-whiskey-jack-drive-10671578\14_00A2D5DA_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D5DA.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10672499,1202 4TH Avenue,Fernie/Sparwood,1,13,100,0.383,0.37,data\mls_photos\fernie_sparwood\1202-4th-avenue-10672499\13_00A2D973_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D973.L13&failover=portal_Blank.gif,unknown_research_only,needs_review
10672499,1202 4TH Avenue,Fernie/Sparwood,2,14,87,0.016,0.606,data\mls_photos\fernie_sparwood\1202-4th-avenue-10672499\14_00A2D973_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D973.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10672499,1202 4TH Avenue,Fernie/Sparwood,3,15,72,0.072,0.435,data\mls_photos\fernie_sparwood\1202-4th-avenue-10672499\15_00A2D973_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D973.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10672499,1202 4TH Avenue,Fernie/Sparwood,4,24,70,0.076,0.507,data\mls_photos\fernie_sparwood\1202-4th-avenue-10672499\24_00A2D973_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D973.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
10672499,1202 4TH Avenue,Fernie/Sparwood,5,23,65,0.09,0.276,data\mls_photos\fernie_sparwood\1202-4th-avenue-10672499\23_00A2D973_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2D973.L23&failover=portal_Blank.gif,unknown_research_only,needs_review
10675368,201 1ST Avenue,Fernie/Sparwood,1,1,71,0.003,0.286,data\mls_photos\fernie_sparwood\201-1st-avenue-10675368\01_00A2E4A8_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E4A8.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10675368,201 1ST Avenue,Fernie/Sparwood,2,26,69,0.0,0.37,data\mls_photos\fernie_sparwood\201-1st-avenue-10675368\26_00A2E4A8_L26.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E4A8.L26&failover=portal_Blank.gif,unknown_research_only,needs_review
10675368,201 1ST Avenue,Fernie/Sparwood,3,30,69,0.005,0.327,data\mls_photos\fernie_sparwood\201-1st-avenue-10675368\30_00A2E4A8_L30.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E4A8.L30&failover=portal_Blank.gif,unknown_research_only,needs_review
10675368,201 1ST Avenue,Fernie/Sparwood,4,27,66,0.001,0.223,data\mls_photos\fernie_sparwood\201-1st-avenue-10675368\27_00A2E4A8_L27.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E4A8.L27&failover=portal_Blank.gif,unknown_research_only,needs_review
10675368,201 1ST Avenue,Fernie/Sparwood,5,28,65,0.002,0.298,data\mls_photos\fernie_sparwood\201-1st-avenue-10675368\28_00A2E4A8_L28.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E4A8.L28&failover=portal_Blank.gif,unknown_research_only,needs_review
10676258,49 MT PROCTOR Avenue,Fernie/Sparwood,1,2,91,0.465,0.101,data\mls_photos\fernie_sparwood\49-mt-proctor-avenue-10676258\02_00A2E822_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E822.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10676258,49 MT PROCTOR Avenue,Fernie/Sparwood,2,1,86,0.386,0.268,data\mls_photos\fernie_sparwood\49-mt-proctor-avenue-10676258\01_00A2E822_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E822.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10676258,49 MT PROCTOR Avenue,Fernie/Sparwood,3,3,74,0.304,0.078,data\mls_photos\fernie_sparwood\49-mt-proctor-avenue-10676258\03_00A2E822_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E822.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10676258,49 MT PROCTOR Avenue,Fernie/Sparwood,4,30,55,0.086,0.063,data\mls_photos\fernie_sparwood\49-mt-proctor-avenue-10676258\30_00A2E822_L30.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E822.L30&failover=portal_Blank.gif,unknown_research_only,needs_review
10676258,49 MT PROCTOR Avenue,Fernie/Sparwood,5,26,53,0.002,0.064,data\mls_photos\fernie_sparwood\49-mt-proctor-avenue-10676258\26_00A2E822_L26.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E822.L26&failover=portal_Blank.gif,unknown_research_only,needs_review
10677481,18 ELKVIEW Crescent,Fernie/Sparwood,1,14,100,0.587,0.11,data\mls_photos\fernie_sparwood\18-elkview-crescent-10677481\14_00A2ECE9_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2ECE9.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10677481,18 ELKVIEW Crescent,Fernie/Sparwood,2,15,100,0.685,0.008,data\mls_photos\fernie_sparwood\18-elkview-crescent-10677481\15_00A2ECE9_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2ECE9.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
10677481,18 ELKVIEW Crescent,Fernie/Sparwood,3,16,94,0.461,0.147,data\mls_photos\fernie_sparwood\18-elkview-crescent-10677481\16_00A2ECE9_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2ECE9.L16&failover=portal_Blank.gif,unknown_research_only,needs_review
10677481,18 ELKVIEW Crescent,Fernie/Sparwood,4,11,88,0.071,0.412,data\mls_photos\fernie_sparwood\18-elkview-crescent-10677481\11_00A2ECE9_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2ECE9.L11&failover=portal_Blank.gif,unknown_research_only,needs_review
10677481,18 ELKVIEW Crescent,Fernie/Sparwood,5,10,85,0.047,0.486,data\mls_photos\fernie_sparwood\18-elkview-crescent-10677481\10_00A2ECE9_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2ECE9.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
10681651,1 MT PROCTOR Avenue,Fernie/Sparwood,1,20,66,0.001,0.359,data\mls_photos\fernie_sparwood\1-mt-proctor-avenue-10681651\20_00A2FD33_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FD33.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10681651,1 MT PROCTOR Avenue,Fernie/Sparwood,2,19,64,0.002,0.332,data\mls_photos\fernie_sparwood\1-mt-proctor-avenue-10681651\19_00A2FD33_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FD33.L19&failover=portal_Blank.gif,unknown_research_only,needs_review
10681651,1 MT PROCTOR Avenue,Fernie/Sparwood,3,6,63,0.003,0.297,data\mls_photos\fernie_sparwood\1-mt-proctor-avenue-10681651\06_00A2FD33_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FD33.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10681651,1 MT PROCTOR Avenue,Fernie/Sparwood,4,8,60,0.005,0.214,data\mls_photos\fernie_sparwood\1-mt-proctor-avenue-10681651\08_00A2FD33_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FD33.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
10681651,1 MT PROCTOR Avenue,Fernie/Sparwood,5,2,58,0.0,0.3,data\mls_photos\fernie_sparwood\1-mt-proctor-avenue-10681651\02_00A2FD33_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FD33.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10682383,14 MT TRINITY Avenue,Fernie/Sparwood,1,2,68,0.165,0.153,data\mls_photos\fernie_sparwood\14-mt-trinity-avenue-10682383\02_00A3000F_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A3000F.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10682383,14 MT TRINITY Avenue,Fernie/Sparwood,2,1,57,0.094,0.037,data\mls_photos\fernie_sparwood\14-mt-trinity-avenue-10682383\01_00A3000F_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A3000F.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10682383,14 MT TRINITY Avenue,Fernie/Sparwood,3,13,55,0.001,0.04,data\mls_photos\fernie_sparwood\14-mt-trinity-avenue-10682383\13_00A3000F_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A3000F.L13&failover=portal_Blank.gif,unknown_research_only,needs_review
10682383,14 MT TRINITY Avenue,Fernie/Sparwood,4,14,55,0.021,0.001,data\mls_photos\fernie_sparwood\14-mt-trinity-avenue-10682383\14_00A3000F_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A3000F.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10682383,14 MT TRINITY Avenue,Fernie/Sparwood,5,29,53,0.038,0.199,data\mls_photos\fernie_sparwood\14-mt-trinity-avenue-10682383\29_00A3000F_L29.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A3000F.L29&failover=portal_Blank.gif,unknown_research_only,needs_review
20022380,761 4TH Avenue,Fernie/Sparwood,1,27,91,0.474,0.121,data\mls_photos\fernie_sparwood\761-4th-avenue-20022380\27_0131846C_L27.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131846C.L27&failover=portal_Blank.gif,unknown_research_only,needs_review
20022380,761 4TH Avenue,Fernie/Sparwood,2,22,85,0.164,0.524,data\mls_photos\fernie_sparwood\761-4th-avenue-20022380\22_0131846C_L22.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131846C.L22&failover=portal_Blank.gif,unknown_research_only,needs_review
20022380,761 4TH Avenue,Fernie/Sparwood,3,28,79,0.308,0.21,data\mls_photos\fernie_sparwood\761-4th-avenue-20022380\28_0131846C_L28.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131846C.L28&failover=portal_Blank.gif,unknown_research_only,needs_review
20022380,761 4TH Avenue,Fernie/Sparwood,4,1,71,0.159,0.261,data\mls_photos\fernie_sparwood\761-4th-avenue-20022380\01_0131846C_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131846C.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20022380,761 4TH Avenue,Fernie/Sparwood,5,23,70,0.151,0.355,data\mls_photos\fernie_sparwood\761-4th-avenue-20022380\23_0131846C_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131846C.L23&failover=portal_Blank.gif,unknown_research_only,needs_review
20028580,1309 BIRCHWOOD Place,Fernie/Sparwood,1,1,66,0.147,0.263,data\mls_photos\fernie_sparwood\1309-birchwood-place-20028580\01_01319CA4_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01319CA4.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20028580,1309 BIRCHWOOD Place,Fernie/Sparwood,2,16,60,0.0,0.112,data\mls_photos\fernie_sparwood\1309-birchwood-place-20028580\16_01319CA4_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01319CA4.L16&failover=portal_Blank.gif,unknown_research_only,needs_review
